x	y
31854.32031	29087.17383
31854.48047	28235.30469
31855.22461	29008.88281
31855.73438	28734.92383
31856.09766	28083.3418
31856.40625	29367.05664
31857.10352	28181.76953
31858.41406	29095.77344
31858.42773	28820.33984
31858.42969	29906.62109
31858.48047	28071.48242
31858.69922	28988.93945
31859.12109	28882.33398
31859.76758	28183.08398
31859.81055	28971.41797
31860.04297	28698.24805
31860.10352	29154.28516
31860.11523	28977.67383
31860.14453	29723.57422
31860.67578	28029.00195
31860.9082	28143.02734
31861.08789	29972.13086
31861.27539	28983.00391
31861.47852	28484.38086
31861.77344	28973.37305
31861.80469	28710.43164
31861.98438	28966.58203
31862.13867	28985.61719
31862.94922	29935.79297
31863.00586	28874.51367
31863.4043	28806.8457
31863.69336	29040.25977
31864.38086	29118.14063
31864.46484	28875.05859
31864.70703	28918.85742
31864.89063	29054.04102
31864.90625	28901.05664
31865.4082	28895.7168
31865.81836	28896.5293
31866.05664	28355.54688
31866.21289	28670.65625
31866.2793	28882.91016
31866.37109	28973.95508
31866.54297	28257.35352
31866.97461	28685.64063
31867.14453	29938.98047
31867.55664	29150.4082
31867.69922	28050.5625
31867.94141	28050.41211
31868.20703	28958.35742
31868.83398	29154.91211
31869.09766	29037.14258
31869.15625	28082.84766
31869.64063	29454.63281
31869.94141	28195.73438
31870.04883	28698.30664
31870.10156	28197.04102
31870.16211	28048.39063
31870.90039	28111.66016
31871.01172	28883.7207
31871.33594	29429.57227
31871.61328	28983.3125
31872.16016	29303.7168
31872.19336	28106.56055
31872.32422	29903.37695
31872.40234	29969.58984
31872.53516	29881.58203
31873.40234	28162.67383
31873.53906	28977.43359
31873.67773	29716.49609
31873.77734	28218.35742
31873.80273	28961.53906
31873.90625	28979.65625
31874.05078	28127.08594
31874.08203	28688.16406
31874.41016	28222.82227
31874.58594	29093.64063
31875.11328	28149.2168
31875.18555	28128.14258
31875.40625	28921.25781
31875.88867	29854.28125
31875.91602	29143.57031
31876.26758	28825.81055
31876.3125	28651.82813
31876.47266	28892.41211
31877.16406	28933.18555
31877.80664	28995.25781
31878.33203	28924.27734
31878.89648	28881.51172
31878.91016	28168.29102
31879.875	28888.51172
31880.44727	29662.99023
31880.5	28872.21289
31880.50781	28922.75781
31880.81445	29920.21289
31880.91211	29372.33398
31881.11328	28055.94727
31881.23438	29909.07617
31881.74609	28829.08008
31882.96875	28927.39258
31883.81055	28841.8457
31883.98047	28957.01367
31884.10742	28940.25781
31884.2793	28589.85938
31884.36719	28060.76953
31885.4043	28982.83008
31885.47461	29466.06055
31885.48633	28128.75
31885.90625	28926.05664
31886.01172	28230.68555
31886.0957	29713.21289
31886.35938	28109.35938
31886.60547	29456.88867
31886.76563	28144.62305
31888.10742	28940.15625
31888.29688	29923.11523
31889.04883	29918.20117
31890.16602	28136.13281
31890.33984	28851.7793
31890.42578	29142.47656
31891.29688	28927.32813
31891.47461	28088.11914
31891.48047	29420.50781
31891.75195	28058.79492
31893.00977	28215.36914
31893.52344	29967.23633
31893.75391	28697.78711
31894.05664	28589.50781
31894.91797	29200.70117
31895.50195	29206.8418
31895.50781	29003.25781
31895.51563	28149.4082
31896.18555	28710.41992
31896.61914	29708.58594
31897.35156	28901.91211
31897.36328	28615.30273
31897.51172	29780.50195
31899.76367	28026.13867
31899.87891	29574.75195
31900.25781	29378.89648
31901.48828	28575.67188
31901.49219	28581.70898
31901.60156	28135.73047
31902.47852	28614.78711
31903.90625	28961.75781
31904.30859	29390.9043
31904.64063	29657.56055
31904.81836	29203.96289
31906.61914	29151.53125
31906.67188	29701.38086
31907.43164	28920.04102
31907.89063	29408.33984
31908.44727	28146.41602
31908.69531	28018.48438
31908.81641	28667.75586
31908.92188	29203.78516
31909.21484	29253.29688
31909.21484	29101.07813
31909.64453	28315.71289
31909.89844	29526.86719
31910.34375	29652.9082
31910.35156	28602.17578
31910.85156	29316.08398
31911.62109	28977.75586
31911.64258	28911.82617
31912.00781	28003.85742
31912.2793	29570.63086
31912.62305	29356.75391
31912.98828	28568.63086
31913.14258	29861.85156
31915.01758	28851.78906
31916.60547	28633.85352
31916.63867	29310.11719
31916.77148	28164.62109
31917.02539	29851.95313
31917.21094	29186.85352
31917.32617	28685.27734
31917.58984	28593.57813
31918.39063	29376.32617
31919.07227	29413.68359
31919.4707	29296.60547
31920.06836	28007.37305
31920.54688	28078.79102
31920.92188	29716.07813
31920.95898	29694.33398
31920.9707	28608.28125
31921.41992	29184.09375
31921.5625	28965.29688
31921.70703	28924.55664
31921.72852	29164.16602
31922.82617	29267.80273
31922.87305	29396.0625
31923.03516	29425.95313
31923.26953	29396.32813
31923.58984	28011.9082
31923.96289	28027.56055
31924.25586	29330.21875
31924.58008	29295.2832
31924.86914	28889.80859
31925.58008	29169.70508
31926.31641	28207.02539
31927.00586	28165.36914
31927.16406	29727.7832
31927.43945	29903.61523
31928.02148	28671.23242
31928.86914	29848.47266
31928.875	28021.55469
31929.10352	29210.56836
31929.20703	28038.15625
31929.59766	28193.79688
31929.625	29444.83594
31930.50586	29547.81055
31930.79297	29453.71094
31930.94922	28292.30078
31931.28906	29285.5918
31932.90625	28032.75781
31933.08008	29451.81445
31933.7207	29256.76367
31934.39258	29328.77539
31934.98242	29099.41406
31935.52734	29686.36133
31937.94922	29319.04883
31938.00195	29205.50586
31938.70703	29004.25781
31938.82813	28151.91406
31939.12109	28151.96289
31939.70898	28770.75586
31940.48633	29410.75195
31940.55273	29246.53516
31941.31445	29194.18164
31941.33203	28150.02539
31941.40625	28054.05664
31941.84375	29876.08398
31942.23438	29232.54492
31942.46094	29269.00195
31942.9082	29922.2207
31943.35938	28378.88477
31943.40039	28897.0957
31944.01563	28666.12891
31944.60742	29989.45703
31944.78516	28290.32617
31946.48242	29293.36523
31947.60742	29939.35742
31948.26758	29836.41016
31948.78711	29168.69336
31949.94336	29558.21289
31950.39648	29245.70898
31950.41992	29290.56445
31950.52734	29862.12891
31950.58398	29271.20703
31951.56641	29378.25391
31952.43945	29141.46484
31953.6582	29255.29492
31954.40625	29992.55664
31954.78906	29888.86719
31954.94531	29284.54492
31955.06836	28015.47852
31955.69141	29855.02734
31956.00195	29197.27344
31956.41211	29252.55469
31957.74805	28088.22852
31959.08984	29931.52148
31959.20703	28800.55664
31959.85742	29310.48438
31963.36133	28092.38281
31963.75	29214.86328
31965.25391	28239.75391
31966.37109	28322.35547
31967.01367	28637.11328
31968.2207	29471.75391
31969.20703	29579.25977
31970.25977	28214.10352
31970.55273	28702.77344
31972.68945	29206.86523
31973.00781	28907.18555
31974.48828	29852.8125
31975.37695	29141.07422
31976.50586	28038.08594
31977.13281	29468.24609
31977.68164	29189.43945
31978.09766	28886.66406
31978.21484	29165.9082
31978.54492	29430.76953
31978.82227	29998.67773
31978.89844	28703.11328
31979.70703	29256.55664
31979.93359	28020.38672
31980.57617	29213.02734
31981.17773	28483.71875
31981.97656	29151.95898
31982.91211	28010.58398
31983.20117	29846.35938
31983.90625	28088.79688
31984.04297	29229.97852
31984.10742	29989.75781
31985.04688	29248.45703
31985.71875	28890.42188
31985.76563	29169.72656
31988.05664	28130.74805
31988.54297	29136.45898
31988.87891	29722.16211
31989.4668	28889.31641
31989.94141	28050.50195
31991.13672	29813.86133
31993.94336	29245.30859
31993.94922	29819.6875
31994.69531	29219.99219
31995.66602	28846.22266
31996.71484	28049.38281
31997.17773	29295.18359
31999.74609	29798.29297
31999.77148	29767.45313
